2024-04-15 08:15:19,121 - INFO - ('Current icons color ', None, 'New icons color', '#f1f2f6')
2024-04-15 08:15:19,122 - INFO - Generating icons for your theme, please wait. This may take long
2024-04-15 08:16:30,763 - INFO - ('DONE: Current icons color ', '#f1f2f6')
2024-04-15 08:18:30,057 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:18:30,634 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:18:56,667 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:18:56,870 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:18:57,049 - INFO - Checking icons for qt designer app.
2024-04-15 08:18:57,353 - INFO - all icons have been checked and missing icons generated!
2024-04-15 08:20:23,378 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:20:24,096 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:20:24,324 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:20:24,531 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:20:24,831 - INFO - Checking icons for qt designer app.
2024-04-15 08:20:25,090 - INFO - all icons have been checked and missing icons generated!
2024-04-15 08:21:42,601 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:21:43,307 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:21:43,516 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:21:43,749 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:21:43,981 - INFO - Checking icons for qt designer app.
2024-04-15 08:21:44,205 - INFO - all icons have been checked and missing icons generated!
2024-04-15 08:23:03,178 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:23:03,870 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:23:04,169 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:23:04,396 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:23:04,621 - INFO - Checking icons for qt designer app.
2024-04-15 08:23:04,830 - INFO - all icons have been checked and missing icons generated!
2024-04-15 08:36:27,439 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:37:14,436 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:37:15,017 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:37:15,188 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 08:37:15,356 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 08:37:15,534 - INFO - Checking icons for qt designer app.
2024-04-15 08:37:15,705 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:05:44,159 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:05:45,171 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:05:45,343 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:05:45,511 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:05:45,690 - INFO - Checking icons for qt designer app.
2024-04-15 09:05:45,868 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:06:06,684 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:06:07,726 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:06:07,939 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:06:08,138 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:06:08,317 - INFO - Checking icons for qt designer app.
2024-04-15 09:06:08,512 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:09:55,740 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:09:56,564 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:09:56,748 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:09:56,932 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:09:57,106 - INFO - Checking icons for qt designer app.
2024-04-15 09:09:57,272 - INFO - all icons have been checked and missing icons generated!
2024-04-15 09:38:15,364 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:38:16,056 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
2024-04-15 09:38:16,247 - INFO - Checking icons for TINA1 theme. Icons color: #f1f2f6
2024-04-15 09:38:16,438 - INFO - Checking icons for TINA2 theme. Icons color: #ffff7f
